#This file contains the count of Vaisala NLDN lightning strikes within a 0.1 degree grid cell for the specified day as defined by the UTC/GMT time zone.
#File written at Tue Oct 13 10:59:46 EDT 2020.
#ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20190124,-83.3,27.8,1
20190124,-80.7,27.8,1
20190124,-83.4,27.9,1
20190124,-83.2,27.9,1
20190124,-80.9,27.9,1
20190124,-83.2,28.1,3
20190124,-83.1,28.1,1
20190124,-82.9,28.1,2
20190124,-80.8,28.1,2
20190124,-83.2,28.2,3
20190124,-83.1,28.2,1
20190124,-82.9,28.2,1
20190124,-82.8,28.2,2
20190124,-82.7,28.2,2
20190124,-82.6,28.2,1
20190124,-82,28.3,1
20190124,-83.2,28.3,2
20190124,-82.8,28.3,2
20190124,-82.6,28.3,1
20190124,-82.5,28.3,2
20190124,-82.4,28.3,1
20190124,-82.3,28.3,1
20190124,-83,28.4,5
20190124,-83.1,28.4,4
20190124,-82.9,28.4,1
20190124,-82.7,28.4,1
20190124,-82.5,28.4,1
20190124,-82.4,28.4,2
20190124,-82.3,28.4,2
20190124,-82.2,28.4,1
20190124,-82.1,28.4,1
20190124,-81.8,28.4,1
20190124,-83,28.5,2
20190124,-82,28.5,2
20190124,-83.1,28.5,1
20190124,-82.9,28.5,1
20190124,-82.8,28.5,2
20190124,-82.7,28.5,1
20190124,-82.5,28.5,1
20190124,-82.3,28.5,1
20190124,-82.2,28.5,2
20190124,-82.1,28.5,2
20190124,-81.9,28.5,2
20190124,-82,28.6,1
20190124,-82.8,28.6,1
20190125,-150.7,60,1
20190125,-80.1,25.7,1
20190125,-79.9,25.7,1
20190125,-147.3,60.1,1
20190125,-121.7,47.9,1
20190125,-121.6,47.9,1
20190125,-135.7,57.1,1
20190125,-117.6,34.3,1
20190126,-80.9,26.2,1
20190126,-80.7,26.2,1
20190126,-80.3,26.2,1
20190126,-79.9,26.2,1
20190126,-79.6,26.2,1
20190126,-79.5,26.2,1
20190126,-80,26.3,1
20190126,-80.9,26.3,1
20190126,-80.3,26.3,1
20190126,-79.8,26.3,1
20190126,-79.7,26.3,1
20190126,-79.6,26.3,1
20190126,-81,26.4,1
20190126,-80.8,26.4,1
20190126,-80.2,26.4,2
20190126,-79.6,26.4,1
20190126,-79.5,26.4,1
20190126,-80.7,26.5,1
20190126,-79.7,26.5,2
20190126,-79.8,26.6,1
20190126,-121.7,47.9,5
20190126,-121.6,47.9,2
20190126,-135.3,56.9,2
20190126,-135.3,57.1,4
20190126,-81,26,1
20190126,-81.2,26,1
20190126,-80.7,26,1
20190126,-135.3,57,1
20190126,-81.2,25.3,1
20190126,-81.2,25.4,1
20190126,-81.1,25.4,1
20190126,-81,25.5,1
20190126,-81.3,25.5,1
20190126,-79.8,25.5,1
20190126,-81.3,25.6,1
20190126,-81.2,25.6,1
20190126,-81.1,25.6,1
20190126,-80.9,25.6,1
20190126,-80.6,25.6,1
20190126,-81,25.7,1
20190126,-81.3,25.7,2
20190126,-81.2,25.7,1
20190126,-81.1,25.7,1
20190126,-80.9,25.7,1
20190126,-79.8,25.7,1
20190126,-80,25.8,1
20190126,-81.4,25.8,1
20190126,-81.3,25.8,2
20190126,-81.1,25.8,2
20190126,-80.8,25.8,2
20190126,-80.2,25.8,1
20190126,-79.9,25.8,2
20190126,-79.6,25.8,1
20190126,-81,25.9,2
20190126,-81.4,25.9,1
20190126,-81.2,25.9,1
20190126,-81.1,25.9,1
20190126,-80.7,25.9,1
20190126,-80.6,25.9,1
20190126,-80.1,25.9,1
20190126,-79.8,25.9,1
20190126,-81,26.1,2
20190126,-80,26.1,1
20190126,-81.1,26.1,1
20190126,-80.8,26.1,1
20190126,-80.7,26.1,3
20190126,-79.8,26.1,2
20190126,-79.7,26.1,2
20190126,-79.5,26.1,2
20190126,-81,26.2,1
20190126,-80,26.2,1
20190126,-81.2,26.2,1
20190127,-80.6,26.4,7
20190127,-80.5,26.4,2
20190127,-80.4,26.4,1
20190127,-80.3,26.4,5
20190127,-80.1,26.4,1
20190127,-79.9,26.4,1
20190127,-81,26.5,1
20190127,-80.7,26.5,4
20190127,-80.6,26.5,5
20190127,-80.5,26.5,2
20190127,-80.4,26.5,6
20190127,-80.3,26.5,1
20190127,-80.2,26.5,1
20190127,-79.9,26.5,1
20190127,-79.6,26.5,2
20190127,-81,26.6,1
20190127,-80,26.6,1
20190127,-81.1,26.6,2
20190127,-80.5,26.6,2
20190127,-80.4,26.6,3
20190127,-80,26.7,2
20190127,-81.1,26.7,1
20190127,-80.9,26.7,1
20190127,-80.6,26.7,1
20190127,-80.4,26.7,1
20190127,-80.3,26.7,1
20190127,-79.7,26.7,2
20190127,-80,26.8,1
20190127,-80.9,26.8,1
20190127,-80.3,26.8,1
20190127,-80.1,26.8,3
20190127,-79.9,26.8,1
20190127,-79.4,26.8,1
20190127,-80,26.9,2
20190127,-80.4,26.9,1
20190127,-80.2,26.9,2
20190127,-79.9,26.9,2
20190127,-79.7,26.9,1
20190127,-79.8,27.1,2
20190127,-79.7,27.1,3
20190127,-79.6,27.1,1
20190127,-79.8,27.2,1
20190127,-79.7,27.2,1
20190127,-80.6,27.3,1
20190127,-80.3,27.3,1
20190127,-79.9,27.3,1
20190127,-80.6,27.4,1
20190127,-80.9,27.7,1
20190127,-117.8,34.4,1
20190127,-117.7,34.4,2
20190127,-110.7,47.1,2
20190127,-110.6,47.1,3
20190127,-110.7,47.4,1
20190127,-110.6,47.4,2
20190127,-110.6,47.5,2
20190127,-121.7,47.9,3
20190127,-121.6,47.9,9
20190127,-80.9,26,2
20190127,-80.8,26,2
20190127,-80.7,26,1
20190127,-80.6,26,2
20190127,-80.5,26,1
20190127,-79.8,26,1
20190127,-79.7,26,1
20190127,-80,27,1
20190127,-79.9,27,4
20190127,-79.8,27,1
20190127,-79.6,27,1
20190127,-79.5,27,1
20190127,-81,25.5,2
20190127,-81.1,25.5,1
20190127,-80.9,25.5,4
20190127,-81.3,25.6,1
20190127,-81.2,25.6,1
20190127,-80.8,25.6,1
20190127,-80.8,25.7,1
20190127,-80.9,25.8,1
20190127,-81.1,25.9,1
20190127,-80.8,25.9,1
20190127,-80.6,25.9,1
20190127,-80.9,26.1,1
20190127,-80.8,26.1,5
20190127,-80.7,26.1,2
20190127,-80.6,26.1,4
20190127,-80.3,26.1,1
20190127,-79.7,26.1,1
20190127,-81,26.2,1
20190127,-80.9,26.2,3
20190127,-80.8,26.2,3
20190127,-80.7,26.2,2
20190127,-80.6,26.2,4
20190127,-80.5,26.2,3
20190127,-80.3,26.2,3
20190127,-79.9,26.2,2
20190127,-81,26.3,3
20190127,-80.8,26.3,2
20190127,-80.7,26.3,1
20190127,-80.6,26.3,4
20190127,-80.5,26.3,8
20190127,-80.4,26.3,3
20190127,-80.3,26.3,2
20190127,-80.2,26.3,2
20190127,-80.1,26.3,1
20190127,-81,26.4,1
20190127,-80.7,26.4,3
20190128,-80.9,25.3,3
20190128,-80.6,25.3,3
20190128,-80,25.4,3
20190128,-81.1,25.4,3
20190128,-80.9,25.4,3
20190128,-80.8,25.4,3
20190128,-80.8,25.5,3
20190128,-80.7,25.5,3
20190128,-80.6,25.5,3
20190128,-80.5,25.5,3
20190128,-80.4,25.5,3
20190128,-80.3,25.5,3
20190128,-81,25.6,3
20190128,-80.7,25.6,3
20190128,-80.6,25.6,3
20190128,-80.4,25.6,6
20190128,-80.8,25.7,6
20190128,-80.6,25.7,3
20190128,-80.4,25.7,6
20190128,-80.3,25.7,3
20190128,-79.9,25.7,3
20190128,-80,25.8,3
20190128,-80.9,25.8,3
20190128,-80.6,25.8,3
20190128,-80.4,25.8,12
20190128,-80.3,25.8,3
20190128,-80.2,25.8,6
20190128,-80.1,25.8,3
20190128,-79.8,25.8,6
20190128,-79.7,25.8,9
20190128,-80,25.9,3
20190128,-80.4,25.9,12
20190128,-80.3,25.9,6
20190128,-80.2,25.9,6
20190128,-80.1,25.9,3
20190128,-79.9,25.9,9
20190128,-79.6,25.9,3
20190128,-80,26.1,6
20190128,-80.9,26.1,3
20190128,-80.5,26.1,3
20190128,-80.4,26.1,7
20190128,-80.3,26.1,3
20190128,-80.2,26.1,3
20190128,-80.1,26.1,3
20190128,-79.7,26.1,6
20190128,-79.5,26.1,1
20190128,-80,26.2,9
20190128,-80.7,26.2,3
20190128,-80.6,26.2,3
20190128,-80.5,26.2,9
20190128,-80.4,26.2,3
20190128,-80,26,12
20190128,-80.7,26,9
20190128,-80.6,26,12
20190128,-80.5,26,6
20190128,-80.3,26,3
20190128,-80.2,26,3
20190128,-80.1,26,3
20190128,-80.3,26.2,3
20190128,-80.1,26.2,6
20190128,-79.9,26.2,6
20190128,-79.7,26.2,3
20190128,-80,26.3,3
20190128,-80.6,26.3,6
20190128,-80.5,26.3,3
20190128,-80.4,26.3,9
20190128,-80.3,26.3,3
20190128,-80.2,26.3,6
20190128,-80.1,26.3,3
20190128,-79.9,26.3,6
20190128,-79.8,26.3,12
20190128,-80,26.4,3
20190128,-80.7,26.4,3
20190128,-80.4,26.4,3
20190128,-80.1,26.4,6
20190128,-79.9,26.4,3
20190128,-79.8,26.4,12
20190128,-79.7,26.4,15
20190128,-79.5,26.4,6
20190128,-80,26.5,3
20190128,-80.7,26.5,3
20190128,-80.3,26.5,3
20190128,-80.2,26.5,3
20190128,-80.1,26.5,3
20190128,-79.7,26.5,3
20190128,-79.6,26.5,9
20190128,-79.5,26.6,3
20190128,-79.4,26.6,3
20190128,-80.1,26.7,9
20190128,-79.8,26.7,3
20190128,-80,26.8,9
20190128,-80.2,26.8,3
20190128,-80.1,26.8,6
20190128,-80,26.9,3
20190128,-80.2,26.9,3
20190128,-79.9,26.9,3
20190128,-79.8,26.9,6
20190128,-80.4,27.1,3
20190128,-81,27.3,1
20190128,-80.7,27.3,3
20190128,-80.3,27.3,3
20190128,-79.8,28.4,1
20190128,-79.9,28.6,1
20190128,-117.8,34.4,2
20190128,-117.7,34.4,2
20190128,-117.6,34.4,1
20190128,-67.9,45.9,1
20190128,-67.8,46.5,1
20190128,-121.6,47.9,1
20190128,-79.9,26,9
20190128,-79.8,26,6
20190128,-79.7,26,12
20190128,-79.8,27,6
20190128,-67.9,46,1
20190128,-81.5,23.7,1
20190128,-80,25.1,3
20190128,-80.9,25.1,3
20190128,-80.8,25.1,3
20190128,-80.4,25.1,3
20190128,-80.1,25.1,3
20190128,-80.7,25.2,3
20190128,-81,25.3,3
20190129,-117.6,34.3,1
20190129,-117.8,34.4,2
20190129,-121.7,47.9,2
20190129,-117.6,34.4,1
20190129,-117.7,34.4,1
20190130,-117.8,34.4,2
20190131,-95.9,30,2
20190131,-117.6,34.4,1
20190131,-117.7,34.4,3
20190131,-117.8,34.4,2
20190201,-115.4,32.3,1
20190201,-115.5,32.4,1
20190201,-117.8,34.3,1
20190201,-117.7,34.4,5
20190201,-117.9,34.4,4
20190201,-117.8,34.4,5
20190201,-117.6,34.3,1
20190202,-121.7,37.8,1
20190202,-122.4,37.9,3
20190202,-121.9,37.9,2
20190202,-121.8,38.1,1
20190202,-121.9,38.2,1
20190202,-121.8,38.2,1
20190202,-122.1,39.1,1
20190202,-80.2,26,4
20190202,-79.5,27,5
20190202,-119.8,34,1
20190202,-119.7,34,2
20190202,-119.6,34,1
20190202,-119.5,34,1
20190202,-120.6,35,2
20190202,-120.5,35,1
20190202,-120.1,35,1
20190202,-118.5,35,1
20190202,-114.1,36,1
20190202,127,37,4
20190202,-119.4,37,2
20190202,-119.2,37,1
20190202,-119.1,37,1
20190202,-122.4,38,1
20190202,-122,39.2,1
20190202,-121.8,39.6,1
20190202,-121.7,39.6,1
20190202,-121.7,39.8,1
20190202,-124.3,40.4,1
20190202,-124.2,40.4,2
20190202,-124.3,40.6,1
20190202,-79.5,26.7,25
20190202,-79.5,26.8,15
20190202,-79.4,26.8,20
20190202,-79.5,26.9,55
20190202,-79.4,26.9,10
20190202,-82.1,28.1,4
20190202,-82.1,28.3,5
20190202,-115.4,32.3,1
20190202,-119.9,34.1,1
20190202,-119.2,34.1,3
20190202,-119.1,34.1,1
20190202,-119,34.2,2
20190202,-119.2,34.2,17
20190202,-119.1,34.2,6
20190202,-117,34.3,3
20190202,-119.1,34.3,3
20190202,-117.8,34.3,1
20190202,-117.6,34.3,6
20190202,-117.1,34.3,1
20190202,-118,34.4,4
20190202,-117,34.4,3
20190202,-117.9,34.4,4
20190202,-117.8,34.4,3
20190202,-117.7,34.4,11
20190202,-117.6,34.4,5
20190202,-119.2,34.5,3
20190202,-120.4,34.7,1
20190202,-120.3,34.7,1
20190202,-117.6,34.7,1
20190202,-117.3,34.7,1
20190202,-120.3,34.8,1
20190202,-119.8,34.8,1
20190202,-120,34.9,1
20190202,-120.6,34.9,2
20190202,-120.5,34.9,5
20190202,-119.9,34.9,1
20190202,-120.5,35.1,1
20190202,-120.2,35.3,1
20190202,-114.8,35.9,1
20190202,-114,36.1,1
20190202,-114.7,36.1,1
20190202,-114.8,36.2,1
20190202,-118.8,36.3,1
20190202,-118.7,36.3,2
20190202,-121.7,36.4,1
20190202,-118.8,36.4,1
20190202,-121.7,36.6,1
20190202,-119.1,36.8,2
20190202,-119.1,36.9,1
20190202,-119.3,37.1,1
20190202,-119.2,37.1,1
20190202,-121.9,37.2,1
20190202,-122.1,37.4,1
20190202,-121.9,37.4,1
20190202,-122,37.5,1
20190202,128.3,37.6,12
20190202,-122.4,37.7,1
20190203,-115,36,2
20190203,-120.6,36,1
20190203,-120.3,36,2
20190203,-118.7,36,1
20190203,-114.9,36,1
20190203,-114.8,36,2
20190203,-114.7,36,4
20190203,-114.6,36,2
20190203,-112.9,41,1
20190203,-112.8,41,1
20190203,-110.5,32.1,1
20190203,-110.6,32.2,2
20190203,-110.5,32.2,1
20190203,-115.5,32.4,1
20190203,-114.3,32.6,1
20190203,-112.1,32.8,1
20190203,-114.2,33.2,1
20190203,-111.1,33.3,1
20190203,-110.8,33.3,1
20190203,-111.5,33.4,2
20190203,-111.4,33.4,1
20190203,-111.3,33.6,2
20190203,-111.4,33.7,2
20190203,-111.3,33.7,2
20190203,-111.8,33.9,1
20190203,-111.2,34.4,2
20190203,-119,34.5,1
20190203,-111.4,34.5,1
20190203,-111.3,34.5,4
20190203,-111.2,34.5,3
20190203,-119.7,34.6,1
20190203,-111.1,34.6,2
20190203,-111.2,34.7,2
20190203,-111.1,34.7,4
20190203,-110.8,34.7,1
20190203,-120.2,34.9,2
20190203,-119.9,34.9,5
20190203,-120.1,35.2,1
20190203,-120.4,35.3,1
20190203,-120.2,35.3,1
20190203,-115,35.6,3
20190203,-114.9,35.6,2
20190203,-114.9,35.8,1
20190203,-114.8,35.8,1
20190203,-115,35.9,1
20190203,-114.9,35.9,5
20190203,-114.8,35.9,3
20190203,-114.6,35.9,4
20190203,-120.5,36.1,1
20190203,-114.2,36.1,1
20190203,-115,36.2,1
20190203,-118.7,36.2,1
20190203,-114.9,36.2,1
20190203,-114.7,36.2,1
20190203,-118.8,36.3,1
20190203,-114.9,36.3,2
20190203,-114.6,36.4,1
20190203,-118.7,36.5,3
20190203,-118.9,36.6,1
20190203,-118.8,36.6,1
20190203,-119.1,36.9,1
20190203,128.3,37.6,4
20190203,-112.8,37.7,2
20190203,-120.8,38.4,1
20190203,-122,39.2,1
20190203,-121.9,39.3,1
20190203,-112.6,40.5,1
20190203,-112.5,40.5,1
20190203,-112.7,40.9,1
20190203,-112.9,41.1,1
20190203,-105.4,41.2,1
20190203,-112.1,41.5,1
20190203,-116.3,42.8,2
20190203,-116.6,42.9,1
20190203,-116.8,43.3,1
20190203,-118.2,45.9,1
20190204,-118.7,36.2,1
20190204,-117.6,34.4,1
20190204,-118.8,36.5,1
20190204,-118.7,36.5,1
20190204,-119,36.6,2
20190204,-119,36.7,1
20190204,-118.9,36.8,1
20190204,-119.4,37.1,1
20190204,-121.8,38.1,4
20190204,-121.8,38.2,3
20190204,-121.8,39.6,1
20190204,-112,41.7,1
20190204,-83.7,41.7,2
20190204,-83.8,41.9,2
20190204,-82.7,42.2,2
20190204,-83,42.3,2
20190204,-112.7,42.6,1
20190204,-116.4,42.8,1
20190204,-116.5,42.9,1
20190204,-116.7,43.1,1
20190204,-116.8,43.3,1
20190204,-116.7,43.3,1
20190204,-116.1,43.6,1
20190204,-116.2,43.7,1
20190204,-116.1,43.7,1
20190204,-119.4,37,1
20190204,-119.1,37,1
20190204,-116.6,43,1
20190204,-117.8,34.3,1
20190204,-117.6,34.3,1
20190204,-117.9,34.4,2
20190204,-117.8,34.4,4
20190204,-117.7,34.4,9
20190204,-118.8,36.3,1
20190205,-120,35,1
20190205,-71.2,44.3,2
20190205,-117.8,34.4,1
20190205,-117.6,34.4,1
20190205,-120,34.8,1
20190205,-120,34.9,1
20190205,-119.9,34.9,1
20190205,-118.3,35.4,1
20190205,-118.7,36.6,1
20190205,-113,37.5,2
20190205,-91.2,41.1,1
20190205,-91.2,41.2,1
20190205,-112.1,42.7,1
20190205,-116.8,43.3,1
20190205,-71.4,43.9,1
20190205,-91.1,29.9,1
20190206,-111.1,34.6,1
20190206,-94.9,34.6,1
20190206,-111.1,34.7,1
20190206,-94.5,34.8,1
20190206,-110.9,34.8,1
20190206,-97.1,34.9,1
20190206,-90.9,35.1,2
20190206,-90.8,35.1,6
20190206,-90.7,35.1,2
20190206,-89.8,35.3,6
20190206,-89.7,35.3,4
20190206,-89.6,35.3,10
20190206,-118.3,35.3,1
20190206,-90.3,35.4,2
20190206,-89.5,35.4,2
20190206,-89.4,35.5,2
20190206,-87.6,35.9,1
20190206,-87.5,35.9,1
20190206,-86.9,36.1,1
20190206,-86.8,36.1,12
20190206,-86,36.2,1
20190206,-86.8,36.2,11
20190206,-86.1,36.2,1
20190206,-118.8,36.4,1
20190206,-118.7,36.4,1
20190206,-118.7,36.5,1
20190206,-86.1,36.7,1
20190206,-88.5,41.4,4
20190206,-83.9,41.5,6
20190206,-84,41.6,4
20190206,-83.9,41.6,10
20190206,-84,41.7,4
20190206,-83.9,41.7,8
20190206,-83.8,41.7,4
20190206,-83.7,41.7,2
20190206,-84.2,41.8,2
20190206,-83.9,41.8,4
20190206,-83.8,41.8,2
20190206,-82.6,41.8,2
20190206,-83.1,42.4,2
20190206,-83,42.5,2
20190206,-117.5,34,2
20190206,-90.9,35,2
20190206,-88.6,42,2
20190206,-66,18.2,5
20190206,-66.1,18.2,2
20190206,-111.5,33.4,1
20190206,-111.3,33.4,1
20190206,-111.3,33.6,3
20190206,-117.8,33.7,2
20190206,-111.4,33.7,2
20190206,-111.3,33.7,2
20190206,-118,33.8,1
20190206,-117.9,33.8,2
20190206,-117.8,33.8,1
20190206,-117.9,33.9,1
20190206,-117.8,33.9,1
20190206,-117.5,33.9,4
20190206,-117.6,34.1,1
20190206,-97.5,34.5,1
20190206,-111.3,34.5,2
20190206,-95,34.6,1
20190206,-97.4,34.6,1
20190206,-94.6,34.7,1
20190207,-87.5,35.9,6
20190207,-87.4,35.9,4
20190207,-87.3,35.9,2
20190207,-86.7,35.9,1
20190207,-97.7,36.1,2
20190207,-97.6,36.1,4
20190207,-96.9,36.1,1
20190207,-87.6,36.1,6
20190207,-87.5,36.1,9
20190207,-87.4,36.1,4
20190207,-87.2,36.1,1
20190207,-86.8,36.1,6
20190207,-86.1,36.1,1
20190207,-83.6,36.1,1
20190207,-86,36.2,2
20190207,-96.4,36.2,2
20190207,-86.8,36.2,10
20190207,-85.8,36.2,1
20190207,-96.4,36.3,4
20190207,-96.3,36.3,2
20190207,-96.2,36.3,4
20190207,-87.3,36.3,2
20190207,-87.2,36.3,1
20190207,-85.9,36.3,2
20190207,-96.7,36.4,2
20190207,-96.4,36.4,2
20190207,-96.3,36.4,4
20190207,-96.1,36.4,2
20190207,-95.3,36.4,2
20190207,-95.1,36.4,2
20190207,-87.2,36.4,2
20190207,-87.1,36.4,1
20190207,-86.9,36.4,1
20190207,-86.6,36.4,1
20190207,-86.5,36.4,1
20190207,-86.4,36.4,1
20190207,-85.8,36.4,2
20190207,-86,36.5,1
20190207,-96.6,36.5,4
20190207,-96.4,36.5,4
20190207,-96.2,36.5,2
20190207,-96.1,36.5,2
20190207,-86.6,36.5,1
20190207,-86.3,36.5,1
20190207,-86.2,36.5,2
20190207,-86.1,36.5,1
20190207,-96.2,36.6,2
20190207,-96.1,36.6,2
20190207,-95.5,36.6,2
20190207,-95.2,36.6,2
20190207,-95.1,36.6,4
20190207,-96.3,36.7,2
20190207,-93.8,36.7,1
20190207,-94,36.8,1
20190207,-96.2,36.8,2
20190207,-95.8,36.8,2
20190207,-95.6,36.8,3
20190207,-95.5,36.8,2
20190207,-94.3,36.8,1
20190207,-93.7,36.8,1
20190207,-95,36.9,1
20190207,-95.3,36.9,1
20190207,-82.7,37.1,1
20190207,-98.1,37.2,1
20190207,-88.3,38.2,1
20190207,-86.2,38.2,2
20190207,-85,38.4,1
20190207,-95,38.5,1
20190207,-87.6,38.5,1
20190207,-87.5,38.6,1
20190207,-85.1,38.6,1
20190207,-86,38.7,2
20190207,-86.1,38.7,2
20190207,-86.8,38.9,1
20190207,-86.7,38.9,1
20190207,-86.5,38.9,2
20190207,-86,39.1,1
20190207,-86.5,39.1,1
20190207,-86.4,39.1,3
20190207,-86.3,39.1,3
20190207,-86.2,39.1,4
20190207,-86.1,39.1,1
20190207,-86,39.2,1
20190207,-86.2,39.2,2
20190207,-85,39.4,1
20190207,-84.9,39.4,2
20190207,-84.8,39.4,3
20190207,-84.7,39.4,3
20190207,-84.6,39.4,1
20190207,-83.4,39.4,2
20190207,-83.3,39.4,1
20190207,-83.1,39.4,1
20190207,-85,39.5,3
20190207,-85.1,39.5,1
20190207,-84.9,39.5,7
20190207,-84.8,39.5,5
20190207,-84.7,39.5,7
20190207,-84.6,39.5,4
20190207,-84.5,39.5,3
20190207,-84.4,39.5,3
20190207,-84.3,39.5,3
20190207,-83.7,39.5,1
20190207,-83.4,39.5,1
20190207,-84.9,39.6,1
20190207,-84.8,39.6,1
20190207,-84.7,39.6,6
20190207,-84.6,39.6,5
20190207,-84.5,39.6,5
20190207,-84.4,39.6,6
20190207,-84.3,39.6,5
20190207,-84.2,39.6,4
20190207,-84.1,39.6,1
20190207,-83.5,39.6,3
20190207,-83.4,39.6,1
20190207,-83.3,39.6,2
20190207,-83.2,39.6,2
20190207,-84.7,39.7,2
20190207,-84.6,39.7,1
20190207,-84.5,39.7,2
20190207,-84.4,39.7,4
20190207,-84.3,39.7,6
20190207,-84.2,39.7,1
20190207,-83.2,39.7,1
20190207,-83.1,39.7,2
20190207,-82.9,39.7,1
20190207,-82.7,39.7,1
20190207,-81,39.8,1
20190207,-84.4,39.8,1
20190207,-84.3,39.8,1
20190207,-84.2,39.8,2
20190207,-81.2,39.9,3
20190207,-81.1,39.9,2
20190207,-81,40.1,5
20190207,-81.8,40.1,2
20190207,-81.4,40.1,1
20190207,-81.3,40.1,2
20190207,-81.2,40.1,4
20190207,-81.1,40.1,4
20190207,-80.9,40.1,2
20190207,-80.8,40.1,2
20190207,-80.7,40.1,1
20190207,-80.6,40.1,3
20190207,-81,40.2,1
20190207,-81.2,40.2,1
20190207,-81.1,40.2,3
20190207,-80.9,40.2,2
20190207,-80.8,40.2,1
20190207,-80.7,40.2,3
20190207,-80.6,40.2,1
20190207,-80.4,40.2,1
20190207,-83,40.3,1
20190207,-80.8,40.3,1
20190207,-80.7,40.3,1
20190207,-80.6,40.3,1
20190207,-82.7,40.5,1
20190207,-83.9,41.6,1
20190207,-83.1,41.6,1
20190207,-83.9,41.7,1
20190207,-83.7,41.7,1
20190207,-82.6,41.7,1
20190207,-82.6,41.8,3
20190207,-82.7,41.9,1
20190207,-121.7,47.9,1
20190207,-121.6,47.9,3
20190207,-98.5,33,1
20190207,-92.6,34,1
20190207,-92.1,34,1
20190207,-97.4,35,2
20190207,-96.9,35,2
20190207,-90.1,35,1
20190207,-98,36,8
20190207,-97,36,1
20190207,-97.9,36,4
20190207,-97.8,36,12
20190207,-97.7,36,4
20190207,-97.6,36,4
20190207,-97.4,36,2
20190207,-97.3,36,1
20190207,-87.7,36,1
20190207,-87.6,36,4
20190207,-87.5,36,2
20190207,-87.4,36,3
20190207,-87.3,36,3
20190207,-87.2,36,2
20190207,-86.8,36,1
20190207,-93.8,37,1
20190207,-88.8,38,1
20190207,-86.8,39,1
20190207,-86.7,39,1
20190207,-86.6,39,6
20190207,-86.5,39,3
20190207,-86.4,39,3
20190207,-81.3,40,2
20190207,-81.2,40,1
20190207,-95.5,29.2,1
20190207,-95.4,29.8,1
20190207,-95.2,30.8,1
20190207,-96.8,32.4,1
20190207,-97.8,32.8,1
20190207,-96.6,32.8,1
20190207,-96.2,32.8,1
20190207,-96.7,32.9,1
20190207,-96.3,32.9,1
20190207,-96.2,32.9,1
20190207,-96.1,32.9,1
20190207,-96.8,33.2,2
20190207,-96.4,33.4,2
20190207,-96.2,33.6,1
20190207,-96.7,33.8,2
20190207,-96.8,33.9,1
20190207,-92.7,34.1,1
20190207,-92.6,34.1,1
20190207,-97.7,34.6,2
20190207,-94.4,34.6,1
20190207,-92.4,34.6,1
20190207,-90.7,34.6,2
20190207,-97,34.7,2
20190207,-96.9,34.7,2
20190207,-96.8,34.7,2
20190207,-97.2,34.8,2
20190207,-96.9,34.8,2
20190207,-96.8,34.8,4
20190207,-96.7,34.8,4
20190207,-93.6,34.8,1
20190207,-97.9,34.9,2
20190207,-98.4,35.1,2
20190207,-90,35.2,1
20190207,-98.3,35.2,2
20190207,-92.1,35.2,1
20190207,-90.1,35.2,2
20190207,-89.9,35.2,2
20190207,-96.1,35.3,4
20190207,-95.8,35.3,3
20190207,-89.7,35.3,2
20190207,-86.9,35.3,1
20190207,-96.2,35.4,6
20190207,-96.1,35.4,2
20190207,-95.9,35.4,4
20190207,-95.8,35.4,1
20190207,-95.5,35.4,2
20190207,-95.2,35.4,1
20190207,-92.9,35.4,1
20190207,-92.8,35.4,1
20190207,-95,35.5,1
20190207,-93,35.5,1
20190207,-96.1,35.5,2
20190207,-95.9,35.5,4
20190207,-95.7,35.5,1
20190207,-95.4,35.5,4
20190207,-95.3,35.5,5
20190207,-95.2,35.5,6
20190207,-92.6,35.5,1
20190207,-92.5,35.5,1
20190207,-95,35.6,1
20190207,-95.7,35.6,2
20190207,-95.5,35.6,2
20190207,-95.3,35.6,2
20190207,-95.2,35.6,3
20190207,-95.1,35.6,4
20190207,-92.9,35.6,1
20190207,-92.8,35.6,1
20190207,-92.5,35.6,1
20190207,-92.4,35.6,1
20190207,-92.3,35.6,1
20190207,-92.2,35.6,1
20190207,-92.1,35.6,1
20190207,-95,35.7,8
20190207,-95.3,35.7,2
20190207,-95.2,35.7,2
20190207,-95.1,35.7,4
20190207,-94.9,35.7,2
20190207,-95,35.8,2
20190207,-98.1,35.8,2
20190207,-95.3,35.8,2
20190207,-94.9,35.8,4
20190207,-93.9,35.8,1
20190207,-87.4,35.8,1
20190207,-87.2,35.8,1
20190207,-98,35.9,3
20190207,-98.1,35.9,11
20190207,-97.9,35.9,2
20190207,-87.7,35.9,1
20190207,-87.6,35.9,7
20190208,-80.1,41,1
20190208,-121.6,47.9,2
20190208,-95,30.7,1
20190208,-86.7,35.2,1
20190208,-86.4,35.6,1
20190208,-86.8,36.1,4
20190208,-86.8,36.2,17
20190208,-86.7,36.2,1
20190208,-86.5,36.4,1
20190208,-86.4,36.4,4
20190208,127.4,37.1,3
20190208,127.2,37.2,19
20190208,127.3,37.2,4
20190208,127.4,37.2,11
20190208,127.2,37.3,51
20190208,127.4,37.3,6
20190208,-83.9,39.4,1
20190208,-83.6,39.5,1
20190208,-82.9,39.5,1
20190208,-83.5,39.6,1
20190208,-81.5,40.2,1
20190208,-81.3,40.2,1
